product_name,current_price,price,percent_discount,rating,series,link,genre_name,brand_name
Bộ loa Jamo S803 HCS Walnut,9360000,11700000,20,0,,https://www.thegioididong.com/loa-laptop/bo-loa-jamo-da-lap-vao-thung-loa-s803-hcs-walnut,Laptop Speaker,Jamo
Loa siêu trầm Jamo C912SUB,8000000,9400000,14,0,,https://www.thegioididong.com/loa-laptop/loa-sieu-tram-jamo-c912sub-300w,Laptop Speaker,Jamo
Loa siêu trầm Jamo C910SUB,5300000,6700000,20,4,,https://www.thegioididong.com/loa-laptop/loa-sieu-tram-jamo-c910sub-200w,Laptop Speaker,Jamo
Loa Bluetooth Denon Home 350,15000000,15000000,0,0,,https://www.thegioididong.com/loa-laptop/loa-bluetooth-denon-home-350-den,Laptop Speaker,Denon
Loa Bluetooth Denon Home 250,12000000,12000000,0,0,,https://www.thegioididong.com/loa-laptop/loa-bluetooth-denon-home-250-den-trang,Laptop Speaker,Denon
Loa Bluetooth Denon Home 150,8000000,8000000,0,0,,https://www.thegioididong.com/loa-laptop/loa-bluetooth-denon-home-150-den,Laptop Speaker,Denon
Amply Denon PMA1700HNEBKE2,35200000,44000000,20,0,,https://www.thegioididong.com/loa-laptop/amply-denon-pma1700hnebke2-140w,Laptop Speaker,Denon
Amply Denon PMA900HNEBKE2,17600000,22000000,20,0,,https://www.thegioididong.com/loa-laptop/amply-denon-pma900hnebke2-170w,Laptop Speaker,Denon
Bộ loa thanh Denon DHTS517BKE2,10800000,13500000,20,0,,https://www.thegioididong.com/loa-laptop/bo-loa-thanh-denon-dhts517bke2-300w,Laptop Speaker,Denon
Đầu phát đĩa than Denon DP450USBBKEM,15200000,19000000,20,0,,https://www.thegioididong.com/loa-laptop/dau-cd-denon-dp450usbbkem,Laptop Speaker,Denon
Đầu phát đĩa than Denon DP400BKEM,12800000,16000000,20,0,,https://www.thegioididong.com/loa-laptop/dau-cd-denon-dp400bkem,Laptop Speaker,Denon
Amply Denon AVRX250BTBKE2,7600000,9500000,20,0,,https://www.thegioididong.com/loa-laptop/amply-denon-avrx250btbke2,Laptop Speaker,Denon
Amply Denon DRA800HBKE2,14280000,17850000,20,0,,https://www.thegioididong.com/loa-laptop/amply-denon-dra800hbke2,Laptop Speaker,Denon
Amply Denon HEOSAMPHS2SRE2,9600000,12000000,20,0,,https://www.thegioididong.com/loa-laptop/amply-denon-heosamphs2sre2,Laptop Speaker,Denon
Amply Denon PMA600NEBKE2,8640000,10800000,20,0,,https://www.thegioididong.com/loa-laptop/amply-denon-pma600nebke2,Laptop Speaker,Denon
Bộ loa thanh Denon S316,6400000,8000000,20,0,,https://www.thegioididong.com/loa-laptop/bo-loa-thanh-denon-s316-80w,Laptop Speaker,Denon
Loa karaoke xách tay Sumico MSP10,6500000,6500000,0,0,,https://www.thegioididong.com/loa-laptop/loa-karaoke-xach-tay-sumico-msp10,Laptop Speaker,Sumico
Loa karaoke xách tay Sumico BT-S52,6900000,6900000,0,0,,https://www.thegioididong.com/loa-laptop/loa-karaoke-xach-tay-sumico-bt-s52,Laptop Speaker,Sumico
Loa kéo Sumico On The Go 12,6200000,7500000,17,0,,https://www.thegioididong.com/loa-laptop/loa-karaoke-sumico-on-the-go-12,Laptop Speaker,Sumico
Loa kéo Sumico On The Go 15,7500000,8800000,14,0,,https://www.thegioididong.com/loa-laptop/loa-keo-karaoke-sumico-on-the-go-15-300w,Laptop Speaker,Sumico
Loa điện Sumico Home Station 10,13600000,14900000,8,5,,https://www.thegioididong.com/loa-laptop/sumico-home-station-10,Laptop Speaker,Sumico
Loa điện Sumico Home Station 12,15700000,17000000,7,8,,https://www.thegioididong.com/loa-laptop/loa-dien-karaoke-sumico-home-station-12-450w,Laptop Speaker,Sumico
Loa Bluetooth Harman Kardon SoundSticks 4,6790000,7990000,15,11,,https://www.thegioididong.com/loa-laptop/bluetooth-harman-kardon-soundsticks-4,Laptop Speaker,Harman Kardon
Loa Bluetooth Harman Kardon Aura Studio 3,5490000,6490000,15,4,,https://www.thegioididong.com/loa-laptop/bluetooth-harman-kardon-aura-studio-3-den,Laptop Speaker,Harman Kardon
Loa Bluetooth Harman Kardon Go + Play mini,5270000,5990000,12,18,,https://www.thegioididong.com/loa-laptop/bluetooth-harman-kardon-go-play-mini,Laptop Speaker,Harman Kardon
Loa Bluetooth Harman Kardon Onyx Studio 7,4490000,5990000,25,10,,https://www.thegioididong.com/loa-laptop/bluetooth-harman-kardon-onyx-studio-7,Laptop Speaker,Harman Kardon
Loa Bluetooth Harman Kardon Onyx Studio 8,6000000,6990000,14,4,,https://www.thegioididong.com/loa-laptop/loa-bluetooth-harman-kardon-onyx-studio-8,Laptop Speaker,Harman Kardon
Loa siêu trầm Paramax Z-SUB,8990000,8990000,0,0,,https://www.thegioididong.com/loa-laptop/loa-sieu-tram-paramax-z-sub,Laptop Speaker,Paramax
Cặp loa karaoke Paramax Z-2500,10590000,10590000,0,0,,https://www.thegioididong.com/loa-laptop/cap-loa-karaoke-paramax-z-2500,Laptop Speaker,Paramax
Cặp loa karaoke Paramax Z-1500,8590000,8590000,0,0,,https://www.thegioididong.com/loa-laptop/cap-loa-karaoke-paramax-z-1500,Laptop Speaker,Paramax
Cặp loa karaoke Paramax LX-3800,11870000,15590000,23,0,,https://www.thegioididong.com/loa-laptop/cap-loa-paramax-lx-3800,Laptop Speaker,Paramax
Cặp loa karaoke Paramax LX-2800,8070000,10590000,23,5,,https://www.thegioididong.com/loa-laptop/cap-loa-paramax-lx-2800,Laptop Speaker,Paramax
Loa siêu trầm Paramax SW-1800,5640000,7490000,24,8,,https://www.thegioididong.com/loa-laptop/loa-sieu-tram-paramax-sw-1800-500w,Laptop Speaker,Paramax
Cặp loa karaoke Paramax LX-1800,6700000,8790000,23,10,,https://www.thegioididong.com/loa-laptop/cap-loa-karaoke-paramax-lx-1800-600w,Laptop Speaker,Paramax
Cặp loa karaoke Paramax LX-1200,5880000,6990000,15,7,,https://www.thegioididong.com/loa-laptop/cap-loa-karaoke-paramax-lx-1200-500w,Laptop Speaker,Paramax
Cặp loa karaoke Paramax LX-850,3680000,5390000,31,8,,https://www.thegioididong.com/loa-laptop/loa-karaoke-paramax-lx-850,Laptop Speaker,Paramax
Amply Paramax AX-1800,7610000,9990000,23,10,,https://www.thegioididong.com/loa-laptop/amply-karaoke-paramax-ax-1800,Laptop Speaker,Paramax
Amply Paramax AX-1200,8510000,9990000,14,8,,https://www.thegioididong.com/loa-laptop/amply-paramax-ax-1200-500w,Laptop Speaker,Paramax
Amply Paramax AX-850,6310000,9390000,32,8,,https://www.thegioididong.com/loa-laptop/amply-paramax-ax-850-350w,Laptop Speaker,Paramax
