product_name,current_price,price,percent_discount,rating,series,link,genre_name,brand_name
Cáp Lightning 2m AVA+ LJET-L21,150000.0,190000.0,20,53,,https://www.thegioididong.com/cap-dien-thoai/cap-lightning-2m-ava-ljet-l21,Cables,Ava Plus
Cáp Micro USB 0.2m AVA+ LJET-M01,35000.0,70000.0,50,44,,https://www.thegioididong.com/cap-dien-thoai/cap-micro-ava-ljet-m01,Cables,Ava Plus
Cáp Type C 0.2m AVA+ DR-T03,90000.0,100000.0,10,9,,https://www.thegioididong.com/cap-dien-thoai/cap-type-c-0-2m-ava-dr-t03-xam,Cables,Ava Plus
Cáp Lightning 0.2m AVA+ CN034,90000.0,100000.0,10,56,,https://www.thegioididong.com/cap-dien-thoai/cap-lightning-20cm-ava-cn034,Cables,Ava Plus
Cáp Type C 0.2m AVA+ DR-T03,80000.0,100000.0,20,51,,https://www.thegioididong.com/cap-dien-thoai/cap-type-c-20cm-ava-dr-t03,Cables,Ava Plus
Cáp Mirco USB 0.2m AVA+ HKU601,35000.0,70000.0,50,35,,https://www.thegioididong.com/cap-dien-thoai/cap-mirco-20cm-ava-hku601,Cables,Ava Plus
Cáp Type C 2m AVA+ DS08C,110000.0,190000.0,42,57,,https://www.thegioididong.com/cap-dien-thoai/cap-type-c-2m-ava-ds08c,Cables,Ava Plus
Cáp Lightning 2m AVA+ Kalf,170000.0,190000.0,10,72,,https://www.thegioididong.com/cap-dien-thoai/cap-lightning-2m-ava-kalf-trang,Cables,Ava Plus
Cáp Lightning 0.2m AVA+ DR-L05,90000.0,100000.0,10,64,,https://www.thegioididong.com/cap-dien-thoai/cap-lightning-20cm-ava-dr-l05,Cables,Ava Plus
Cáp Type C 0.2m AVA+ DS06CB-TB,90000.0,100000.0,10,56,,https://www.thegioididong.com/cap-dien-thoai/cap-type-c-20cm-ava-ds06cb-tb,Cables,Ava Plus
Cáp Lightning 1m AVA+ Kalf,170000.0,190000.0,10,105,,https://www.thegioididong.com/cap-dien-thoai/cap-lightning-1m-ava-kalf,Cables,Ava Plus
