product_name,current_price,price,percent_discount,rating,series,link,genre_name,brand_name
Samsung Smart TV OLED QA65S90CA Mới 2023,58990000.0,58990000.0,0,0,OLED,https://www.dienmayxanh.com/tivi/smart-tivi-oled-samsung-4k-65-inch-qa65s90ca,Tivi,Samsung
Sony Google TV OLED XR-65A80K,45890000.0,53890000.0,14,14,Bravia XR OLED,https://www.dienmayxanh.com/tivi/google-oled-sony-4k-65-inch-xr-65a80k,Tivi,Sony
Sony Google TV OLED XR-48A90K,36680000.0,41880000.0,12,0,Bravia XR OLED,https://www.dienmayxanh.com/tivi/google-oled-sony-4k-48-inch-xr-48a90k,Tivi,Sony
Sony Google TV OLED XR-55A80K,36690000.0,42890000.0,14,7,Bravia XR OLED,https://www.dienmayxanh.com/tivi/google-oled-sony-4k-55-inch-xr-55a80k,Tivi,Sony
Sony Google TV OLED XR-55A80L Mới 2023,44900000.0,46900000.0,0,0,Bravia XR OLED,https://www.dienmayxanh.com/tivi/google-tivi-oled-sony-4k-55-inch-55a80l,Tivi,Sony
Sony Android TV OLED XR-65A90J,48800000.0,64900000.0,24,0,Bravia XR OLED,https://www.dienmayxanh.com/tivi/oled-sony-xr-65a90j,Tivi,Sony
Sony Google TV OLED XR-77A80L Mới 2023,92900000.0,95400000.0,0,0,Bravia XR OLED,https://www.dienmayxanh.com/tivi/google-tivi-oled-sony-4k-77-inch-77a80l,Tivi,Sony
Sony Android TV OLED XR-55A90J,41990000.0,52900000.0,20,3,Bravia XR OLED,https://www.dienmayxanh.com/tivi/oled-sony-xr-55a90j,Tivi,Sony
Sony Google TV OLED XR-65A80L Mới 2023,62900000.0,64900000.0,0,0,Bravia XR OLED,https://www.dienmayxanh.com/tivi/google-tivi-oled-sony-4k-65-inch-65a80l,Tivi,Sony
Sony Google TV KD-65X75K,15900000.0,18900000.0,15,85,Bravia XR LED,https://www.dienmayxanh.com/tivi/google-sony-4k-65-inch-kd-65x75k,Tivi,Sony
Sony Google TV KD-55X80K,16400000.0,17900000.0,8,182,Bravia XR LED,https://www.dienmayxanh.com/tivi/android-sony-4k-55-inch-kd-55x80k,Tivi,Sony
Sony Google TV KD-43X75K,10400000.0,11400000.0,8,244,Bravia XR LED,https://www.dienmayxanh.com/tivi/google-sony-4k-43-inch-kd-43x75k,Tivi,Sony
Sony Google TV KD-43X80K,13900000.0,14400000.0,0,128,Bravia XR LED,https://www.dienmayxanh.com/tivi/android-sony-4k-43-inch-kd-43x80k,Tivi,Sony
Sony Google TV KD-55X75K,12790000.0,15400000.0,16,191,Bravia XR LED,https://www.dienmayxanh.com/tivi/google-sony-4k-55-inch-kd-55x75k,Tivi,Sony
Sony Google TV KD-32W830K,7490000.0,8190000.0,8,61,Bravia XR LED,https://www.dienmayxanh.com/tivi/google-sony-32-inch-kd-32w830k,Tivi,Sony
Sony Google TV KD-65X80K,20900000.0,21900000.0,0,126,Bravia XR LED,https://www.dienmayxanh.com/tivi/android-sony-4k-65-inch-kd-65x80k,Tivi,Sony
Sony Google TV KD-50X80K,15900000.0,16400000.0,0,105,Bravia XR LED,https://www.dienmayxanh.com/tivi/android-sony-4k-50-inch-kd-50x80k,Tivi,Sony
Sony Google TV KD-50X75K,13400000.0,13900000.0,0,91,Bravia XR LED,https://www.dienmayxanh.com/tivi/google-sony-4k-50-inch-kd-50x75k,Tivi,Sony
Sony Google TV KD-65X85K,22900000.0,26400000.0,13,38,Bravia XR LED,https://www.dienmayxanh.com/tivi/google-sony-4k-65-inch-kd-65x85k,Tivi,Sony
