product_name,current_price,price,percent_discount,rating,series,link,genre_name,brand_name
Panasonic Inverter Giặt 9.5 Kg - Sấy tiện ích 2 Kg NA-V95FC1LVT,13990000.0,13990000.0,0,216,,https://www.dienmayxanh.com/may-giat/may-giat-panasonic-inverter-95-kg-na-v95fc1lvt,Washing Machine,Panasonic
Panasonic 8.5 Kg NA-F85A9BRV,6790000.0,6790000.0,0,690,,https://www.dienmayxanh.com/may-giat/panasonic-85-kg-na-f85a9brv,Washing Machine,Panasonic
Panasonic 9 Kg NA-F90A9BRV,7590000.0,7590000.0,0,214,,https://www.dienmayxanh.com/may-giat/panasonic-9-kg-na-f90a9brv,Washing Machine,Panasonic
Panasonic 10 Kg NA-F100A9BRV,8590000.0,8590000.0,0,122,,https://www.dienmayxanh.com/may-giat/panasonic-10-kg-na-f100a9brv,Washing Machine,Panasonic
Panasonic Inverter 10.5 Kg NA-FD10AR1BV,10590000.0,10590000.0,0,185,,https://www.dienmayxanh.com/may-giat/panasonic-na-fd10ar1bv,Washing Machine,Panasonic
Panasonic Inverter 9.5 Kg NA-FD95X1LRV,9090000.0,9090000.0,0,200,,https://www.dienmayxanh.com/may-giat/panasonic-95kg-na-fd95x1lrv,Washing Machine,Panasonic
Panasonic Inverter 11.5 Kg NA-FD11AR1BV,11990000.0,11990000.0,0,233,,https://www.dienmayxanh.com/may-giat/panasonic-na-fd11ar1bv,Washing Machine,Panasonic
Panasonic Inverter 9.5 Kg NA-FD95V1BRV,10590000.0,10590000.0,0,162,,https://www.dienmayxanh.com/may-giat/panasonic-na-fd95v1brv,Washing Machine,Panasonic
Panasonic Inverter 12.5 Kg NA-FD125V1BV,15090000.0,15090000.0,0,59,,https://www.dienmayxanh.com/may-giat/panasonic-na-fd125v1bv,Washing Machine,Panasonic
Panasonic Inverter 10.5 Kg NA-FD10VR1BV,11990000.0,11990000.0,0,137,,https://www.dienmayxanh.com/may-giat/panasonic-na-fd10vr1bv,Washing Machine,Panasonic
Panasonic Inverter Giặt 10.5 Kg - Sấy tiện ích 2 Kg NA-V105FC1LV,15090000.0,15090000.0,0,80,,https://www.dienmayxanh.com/may-giat/may-giat-panasonic-inverter-105-kg-na-v105fc1lv,Washing Machine,Panasonic
Panasonic Inverter Giặt 9.5 Kg - Sấy 6 Kg NA-S956FR1BV,19090000.0,19090000.0,0,38,,https://www.dienmayxanh.com/may-giat/may-giat-say-panasonic-inverter-95-kg-na-s956fr1bv,Washing Machine,Panasonic
Panasonic Inverter Giặt 9.5 Kg - Sấy tiện ích 2 Kg NA-V95FR1BVT,15590000.0,15590000.0,0,36,,https://www.dienmayxanh.com/may-giat/may-giat-panasonic-inverter-95-kg-na-v95fr1bvt,Washing Machine,Panasonic
Panasonic Inverter Giặt 10.5 Kg - Sấy 6 Kg NA-S056FR1BV,20090000.0,20090000.0,0,28,,https://www.dienmayxanh.com/may-giat/may-giat-say-panasonic-inverter-105-kg-na-s056fr1bv,Washing Machine,Panasonic
Panasonic Inverter Giặt 10 Kg - Sấy 6 Kg NA-S106FC1LV,17990000.0,17990000.0,0,43,,https://www.dienmayxanh.com/may-giat/may-giat-say-panasonic-inverter-10-kg-na-s106fc1lv,Washing Machine,Panasonic
Panasonic Inverter Giặt 10.5 Kg - Sấy tiện ích 2 Kg NA-V105FR1BV,16590000.0,16590000.0,0,50,,https://www.dienmayxanh.com/may-giat/say-panasonic-inverter-105kg-na-v105fr1bv,Washing Machine,Panasonic
Panasonic Inverter 14 Kg NA-FD14V1BRV,17090000.0,17090000.0,0,17,,https://www.dienmayxanh.com/may-giat/panasonic-na-fd14v1brv,Washing Machine,Panasonic
Panasonic Inverter 16 Kg NA-FD16V1BRV,20090000.0,20090000.0,0,17,,https://www.dienmayxanh.com/may-giat/panasonic-na-fd16v1brv,Washing Machine,Panasonic
Panasonic Inverter Giặt 9 Kg - Sấy 6 Kg NA-S96FC1LVT,16990000.0,16990000.0,0,49,,https://www.dienmayxanh.com/may-giat/may-giat-say-panasonic-inverter-9-kg-na-s96fc1lvt,Washing Machine,Panasonic
Toshiba 7 Kg AW-L805AV (SG),3990000.0,5190000.0,23,316,,https://www.dienmayxanh.com/may-giat/toshiba-7-kg-aw-l805av-sg,Washing Machine,Toshiba
Toshiba 9 Kg M1000FV(MK),5690000.0,5990000.0,5,35,,https://www.dienmayxanh.com/may-giat/may-giat-toshiba-9-kg-aw-m1000fv-mk,Washing Machine,Toshiba
Toshiba 9 Kg AW-K1005FV(SG),4990000.0,6890000.0,27,265,,https://www.dienmayxanh.com/may-giat/toshiba-aw-k1005fv-sg,Washing Machine,Toshiba
Toshiba Inverter 9.5 Kg TW-BK105S2V(WS),7390000.0,7690000.0,0,219,,https://www.dienmayxanh.com/may-giat/toshiba-tw-bk105s2v-ws,Washing Machine,Toshiba
