product_name,current_price,price,percent_discount,rating,link,brand_id,series,device
Tai nghe Bluetooth Awei A930BS,175.000₫,350.000₫,-50%,29,https://www.thegioididong.com/tai-nghe/tai-nghe-bluetooth-awei-a930bs,09,,Headphone
Tai nghe Bluetooth Awei A840BL,175.000₫,350.000₫,-50%,134,https://www.thegioididong.com/tai-nghe/tai-nghe-bluetooth-nfc-awei-a840bl,09,,Headphone
Tai nghe Có Dây Awei ES500Ni,150.000₫,,,133,https://www.thegioididong.com/tai-nghe/tai-nghe-ep-awei-es500ni,09,,Headphone
Tai nghe Bluetooth True Wireless AVA+ DS200A-WB,175.000₫,350.000₫,-50%,281,https://www.thegioididong.com/tai-nghe/bluetooth-true-wireless-ava-ds200a-wb,10,,Headphone
Tai nghe Bluetooth True Wireless AVA+ DS201A-WB,175.000₫,350.000₫,-50%,263,https://www.thegioididong.com/tai-nghe/bluetooth-true-wireless-ava-ds201a-wb,10,,Headphone
Tai nghe Bluetooth True Wireless AVA+ DS206,395.000₫,790.000₫,-50%,101,https://www.thegioididong.com/tai-nghe/tai-nghe-bluetooth-true-wireless-ava-ds206,10,,Headphone
Tai nghe Có Dây Type C AVA+ DS815-WB,160.000₫,200.000₫,-20%,74,https://www.thegioididong.com/tai-nghe/tai-nghe-co-day-type-c-ava-ds815-wb-trang,10,,Headphone
Tai nghe Chụp Tai Trẻ em AVA+ KD-662,100.000₫,250.000₫,-60%,38,https://www.thegioididong.com/tai-nghe/chup-tai-ava-kd-662,10,,Headphone
Tai nghe Bluetooth True Wireless Rezo Air,690.000₫,890.000₫,-22%,116,https://www.thegioididong.com/tai-nghe/tai-nghe-bluetooth-tws-rezo-air,11,,Headphone
Tai nghe Bluetooth True Wireless Rezo HT03 ANC,760.000₫,1.390.000₫,-45%,63,https://www.thegioididong.com/tai-nghe/bluetooth-true-wireless-rezo-ht03,11,,Headphone
