product_name,current_price,price,percent_discount,rating,link,brand_id,series,device
Cáp Lightning 0.2m AVA+ CN034,90.000₫,100.000₫,-10%,56,https://www.thegioididong.com/cap-dien-thoai/cap-lightning-20cm-ava-cn034,04,,Cables
Cáp Type C 0.2m AVA+ DR-T03,80.000₫,100.000₫,-20%,51,https://www.thegioididong.com/cap-dien-thoai/cap-type-c-20cm-ava-dr-t03,04,,Cables
Cáp Mirco USB 0.2m AVA+ HKU601,35.000₫,70.000₫,-50%,35,https://www.thegioididong.com/cap-dien-thoai/cap-mirco-20cm-ava-hku601,04,,Cables
Cáp Type C 2m AVA+ DS08C,110.000₫,190.000₫,-42%,57,https://www.thegioididong.com/cap-dien-thoai/cap-type-c-2m-ava-ds08c,04,,Cables
Cáp Lightning 2m AVA+ Kalf,170.000₫,190.000₫,-10%,72,https://www.thegioididong.com/cap-dien-thoai/cap-lightning-2m-ava-kalf-trang,04,,Cables
Cáp Lightning 0.2m AVA+ DR-L05,90.000₫,100.000₫,-10%,64,https://www.thegioididong.com/cap-dien-thoai/cap-lightning-20cm-ava-dr-l05,04,,Cables
Cáp Type C 0.2m AVA+ DS06CB-TB,90.000₫,100.000₫,-10%,56,https://www.thegioididong.com/cap-dien-thoai/cap-type-c-20cm-ava-ds06cb-tb,04,,Cables
Cáp Lightning 1m AVA+ Kalf,170.000₫,190.000₫,-10%,105,https://www.thegioididong.com/cap-dien-thoai/cap-lightning-1m-ava-kalf,04,,Cables
Cáp Lightning 0.2m AVA+ Kalf,90.000₫,100.000₫,-10%,45,https://www.thegioididong.com/cap-dien-thoai/cap-lightning-20cm-ava-kalf,04,,Cables
Cáp Type C 1m AVA+ TC1000N,190.000₫,,,111,https://www.thegioididong.com/cap-dien-thoai/cap-type-c-ava-tc1000n,04,,Cables
Cáp Micro USB 0.2m AVA+ MU200,35.000₫,70.000₫,-50%,53,https://www.thegioididong.com/cap-dien-thoai/cap-micro-ava-mu200,04,,Cables
Cáp Lightning 1m AVA+ DR-L04,170.000₫,190.000₫,-10%,148,https://www.thegioididong.com/cap-dien-thoai/cap-lightning-ava-dr-l04,04,,Cables
Cáp Type C 1m AVA+ DR-T02,190.000₫,,,71,https://www.thegioididong.com/cap-dien-thoai/cap-type-c-1m-ava-dr-t02,04,,Cables
Cáp Type C 1m AVA+ DS07,190.000₫,,,92,https://www.thegioididong.com/cap-dien-thoai/cap-type-c-ava-ds07,04,,Cables
Cáp Micro USB 0.2m AVA Speed II,10.000₫,35.000₫,-71%,60,https://www.thegioididong.com/cap-dien-thoai/cap-micro-20cm-ava-speed-ii,05,,Cables
Cáp Micro USB 1m AVA Speed II X,70.000₫,,,9,https://www.thegioididong.com/cap-dien-thoai/cap-micro-usb-1m-ava-speed-ii-x-trang,05,,Cables
Cáp Micro USB 1m AVA DR-M01,20.000₫,70.000₫,-71%,23,https://www.thegioididong.com/cap-dien-thoai/cap-micro-1m-ava-dr-m01-trang,05,,Cables
Cáp Micro USB 1m AVA LTPL-05X,20.000₫,70.000₫,-71%,52,https://www.thegioididong.com/cap-dien-thoai/cap-micro-1m-ava-ltpl-05x,05,,Cables
Cáp Micro USB 2m AVA DS454,20.000₫,70.000₫,-71%,23,https://www.thegioididong.com/cap-dien-thoai/cap-micro-2m-ava-ds454-den,05,,Cables
Cáp Type C 0.2m AVA DS458,30.000₫,50.000₫,-40%,52,https://www.thegioididong.com/cap-dien-thoai/cap-type-c-20cm-ava-ds458-trang,05,,Cables
Cáp Type C 0.2m AVA DS628,30.000₫,50.000₫,-40%,49,https://www.thegioididong.com/cap-dien-thoai/cap-type-c-20cm-ava-ds628-den,05,,Cables
